0,1,1,11,1,0,0,1,1,0,0,4,2,0,0,0,0,6,0,0,0,22,12,0,11,12,1,14,0,1,0,1,8,10,19,5,5,4,1,1,0,2,1,0,0,2,0,0,1,0,1,2,0,0,0,0,3,0,2,0,1,0,1,0,0,0,1,6,0,2,0,0,0,2,12,0,1,0,0,1
14,17,32,4,0,7,20,1,25,0,0,0,1,0,16,0,0,46,19,1,31,20,6,0,11,23,3,45,19,3,0,14,43,58,214,6,12,26,31,24,21,18,20,21,17,34,13,12,18,9,24,14,0,26,20,26,26,18,9,26,18,30,8,0,4,24,39,30,31,27,38,0,24,46,3,10,19,39,0,25
14,25,42,7,2,18,24,1,17,0,0,6,3,0,43,0,0,20,21,31,36,95,28,40,71,39,6,75,19,0,0,16,24,34,128,34,9,40,30,30,16,37,68,17,14,41,11,22,36,16,22,28,0,31,35,19,16,25,32,26,23,16,11,6,13,21,22,52,43,37,55,0,22,16,12,1,16,49,0,25
0,0,0,8,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,7,1,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
0,0,0,37,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,4,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
0,0,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,4,23,3,0,1,2,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
1,1,5,7,12,2,0,1,2,0,0,14,10,0,0,0,0,9,0,0,0,55,22,38,30,14,2,25,3,13,0,4,3,8,22,3,3,0,5,0,0,0,2,0,0,1,0,1,0,1,1,3,0,0,1,0,0,1,0,2,0,0,2,1,0,3,0,0,0,2,0,0,0,0,14,0,6,2,0,1
21,40,60,16,4,14,28,1,24,0,0,6,10,0,30,0,0,60,18,7,43,55,17,22,20,21,7,85,24,29,54,17,32,43,208,8,7,41,29,29,32,29,54,24,24,31,2,28,18,5,30,22,0,26,39,32,28,21,8,30,21,39,19,1,9,32,33,34,24,43,44,0,27,34,11,27,48,49,0,22
15,38,24,13,5,17,26,1,11,0,0,24,22,0,18,0,0,18,10,7,18,67,27,39,8,46,1,82,10,24,7,14,15,16,113,19,9,17,19,11,4,14,54,3,6,18,6,21,14,1,22,35,0,20,13,13,13,5,17,22,22,6,12,2,6,1,18,32,22,16,45,0,21,7,31,0,24,21,0,19
0,0,0,5,6,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,37,6,33,6,13,1,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1
0,0,0,22,12,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,11,16,38,11,3,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
0,0,0,35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,51,95,18,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,11,16,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,28,15,1,0,2,0,43,0,0,0,0,0,0,0,0,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,20,0,13,0,0,0,3,0,0,0,12,16,34,11,0,1,0,0,0,1,0,19,0,0,0
53,0,45,98,1,22,57,0,90,0,0,0,0,0,31,0,0,44,61,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,10,0,0,32,0,0,35,0,0,0,0,0,0,0,0,0,0,0,47,0,21,0,0,0,9,0,0,0,22,147,96,22,122,60,0,0,0,70,0,90,19,0,24
26,0,7,104,1,15,39,0,37,0,0,0,0,0,20,0,0,36,28,2,8,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,19,0,0,32,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,16,0,0,0,13,62,61,34,28,42,0,0,0,39,0,37,18,0,28
0,0,0,7,3,1,2,0,2,4,2,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,2,10,4,0,0,0,8,0,0,0,0,1
0,0,0,19,0,1,0,0,0,0,5,6,4,0,0,0,0,2,0,0,0,16,1,0,0,9,0,14,0,0,0,1,1,4,19,2,6,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,3,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,4,0,1
9,15,34,14,1,12,27,4,21,0,3,7,1,0,5,0,0,55,27,6,26,44,7,0,2,11,6,72,14,5,40,19,41,49,272,17,12,28,38,30,23,10,23,27,18,31,14,14,22,9,39,15,0,27,35,40,23,20,5,30,21,31,11,0,1,25,32,33,24,27,38,0,24,41,3,42,34,31,0,18
14,14,35,20,6,11,23,18,14,0,3,6,8,0,40,0,0,21,19,17,31,90,35,0,12,38,2,70,22,1,21,25,18,21,121,27,12,41,31,24,23,20,49,23,18,36,33,18,28,14,22,23,0,24,31,20,12,13,24,26,27,15,8,0,6,17,36,42,40,41,54,0,30,17,18,6,20,53,0,18
0,0,0,8,1,0,0,0,0,1,4,2,2,0,0,0,0,0,0,0,0,2,5,0,7,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,33,9,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
0,0,0,7,1,0,0,0,0,2,4,0,5,0,0,0,0,0,0,0,0,14,4,15,9,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,5,15,10,1,1,1,0,11,6,0,5,0,0,0,0,4,0,0,1,47,7,7,22,13,0,28,4,11,7,2,8,4,19,7,7,3,0,0,1,1,3,0,1,4,0,0,5,2,1,0,0,0,0,4,2,0,2,1,1,0,0,0,2,0,0,1,0,3,2,0,1,2,24,1,8,3,0,2
8,26,63,5,10,16,16,2,27,7,3,0,6,0,16,0,0,52,24,3,19,36,16,27,5,17,5,98,17,17,60,14,32,34,231,17,6,25,41,26,26,26,32,26,31,31,3,26,21,4,31,21,0,21,24,40,48,37,8,24,23,22,10,0,11,26,19,18,17,27,27,4,9,41,16,37,43,38,0,20
17,34,31,9,11,20,25,0,8,4,6,10,1,0,27,0,0,16,24,7,15,90,16,72,43,32,3,90,37,4,16,23,24,32,94,24,18,35,22,8,13,15,54,9,10,17,2,34,35,2,14,37,0,22,18,11,20,15,20,10,21,9,9,2,16,7,29,46,16,37,44,0,20,7,41,3,24,46,0,23
0,0,0,14,13,0,0,0,0,21,8,0,9,0,0,0,0,0,0,0,0,24,13,18,7,6,3,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
0,0,0,8,11,0,0,0,0,6,1,0,3,0,0,0,0,0,0,0,0,27,15,27,13,2,5,0,0,4,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
0,0,0,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,45,83,6,1,13,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,1
0,0,0,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,29,42,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,39,9,4,0,0,0,46,0,0,0,0,0,1,0,0,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,11,13,17,14,20,0,0,0,0,1,0,21,0,0,0
47,0,55,108,1,20,53,0,98,0,0,0,0,0,12,0,0,45,95,8,29,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,2,0,0,33,0,0,19,0,0,0,0,0,0,0,0,0,0,0,45,0,12,0,0,0,7,0,0,0,21,132,92,38,93,41,0,0,0,60,0,76,21,0,17
25,0,5,88,3,14,22,0,49,0,0,0,0,0,19,0,0,31,40,4,2,10,5,0,7,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,28,0,1,23,0,0,0,0,0,0,0,0,0,0,0,14,0,23,0,0,0,16,0,0,0,2,48,39,34,39,39,0,0,0,22,0,33,22,0,34
1,0,0,35,2,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,44,11,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,4,11,3,0,0,0,10,0,0,1,0,2
0,0,0,44,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,65,10,28,1,10,3,17,2,0,5,4,0,1,14,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,19,3,2,4,0,3
18,20,47,9,4,7,20,2,22,0,0,4,4,0,17,0,0,48,20,4,23,51,9,0,7,25,6,76,7,1,54,20,27,41,282,10,3,31,27,23,29,4,26,25,35,35,4,7,28,7,31,18,8,23,30,35,33,34,11,37,19,25,10,0,8,33,26,30,31,37,40,0,25,50,0,41,37,41,0,18
17,17,31,9,10,8,25,18,25,0,0,4,4,0,37,0,0,17,27,25,26,81,36,49,22,33,3,83,36,0,31,16,23,29,100,28,8,36,27,16,12,19,60,16,16,29,29,17,31,17,16,20,28,17,29,10,18,14,22,27,28,10,6,5,31,16,41,22,37,36,47,0,26,26,15,11,29,39,0,19
0,0,0,6,4,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,13,4,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0,0,0,26,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,56,4,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
0,0,0,8,3,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,20,2,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0,3,2,11,2,0,2,0,1,0,0,3,4,0,0,0,0,2,1,0,2,52,6,17,22,10,0,14,1,6,2,0,4,7,22,7,7,0,7,3,1,3,1,0,1,4,0,2,0,1,0,1,0,0,0,0,0,0,1,0,2,0,2,0,1,2,0,0,0,4,2,0,0,3,22,0,3,2,0,3
21,28,33,21,10,16,34,3,25,0,0,9,8,0,36,0,0,58,28,6,28,60,12,0,7,17,6,81,19,12,59,18,24,40,246,4,7,36,41,36,30,24,25,26,29,27,0,24,38,13,31,15,6,42,29,34,39,25,16,32,25,24,23,0,10,21,26,24,25,25,47,0,16,42,15,34,51,41,0,21
10,31,38,24,9,20,20,0,7,0,0,12,13,0,25,0,0,28,18,15,23,62,33,0,31,48,3,79,30,12,28,16,19,24,101,28,6,20,23,9,16,14,57,15,13,27,0,29,24,9,15,43,8,10,22,7,18,11,16,24,35,8,15,0,21,12,27,40,22,24,44,0,15,11,28,4,19,27,0,25
0,0,0,18,9,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,45,13,29,13,7,4,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
0,0,0,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,16,39,5,1,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
0,0,0,51,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,53,68,14,0,10,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,17,36,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,32,4,1,2,0,0,29,0,0,0,0,0,0,0,0,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,1,0,0,0,11,10,12,6,16,0,0,0,0,1,0,20,0,0,0
58,0,33,80,3,15,39,0,80,0,0,0,0,0,11,0,0,46,66,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,42,0,0,16,0,0,0,0,0,0,0,0,0,0,0,31,0,18,0,0,0,10,0,0,0,19,126,94,22,117,37,0,0,0,66,0,75,19,0,17
22,0,20,125,3,27,40,0,55,0,0,0,0,0,11,0,0,39,47,6,14,0,0,20,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,21,0,0,20,0,0,0,0,0,0,0,0,0,0,0,17,0,24,0,0,0,23,0,0,0,7,58,47,31,38,25,0,0,0,25,0,32,16,0,28
1,0,0,25,2,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,49,0,1,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,9,1,2,0,0,12,0,0,3,0,2
0,3,0,28,3,0,0,1,1,3,0,0,2,0,0,0,0,12,0,0,0,9,0,53,1,11,6,27,0,0,3,2,3,4,28,2,9,0,3,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,0,1,2,0,1,0,0,2,0,1,2,0,0,0,0,0,2,0,0,12,0,4,0,0,0
12,22,42,14,5,15,14,4,27,1,0,0,4,0,20,0,0,61,25,5,30,33,0,18,12,16,11,96,8,0,44,13,38,41,264,15,18,24,39,21,30,14,17,38,27,44,3,15,22,4,33,23,0,16,24,42,37,25,8,36,33,24,9,0,15,40,22,22,36,21,41,0,15,45,3,47,42,32,0,20
18,16,42,17,7,14,26,18,17,0,4,0,5,0,24,0,0,12,19,13,31,39,0,59,23,40,7,63,18,1,33,13,21,30,121,23,11,43,23,23,12,38,54,10,21,32,28,17,34,18,16,27,0,25,24,8,28,15,25,21,28,8,5,0,22,12,28,32,31,38,33,8,25,15,18,18,22,38,0,23
0,0,0,25,2,0,0,1,0,3,6,0,7,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0
0,0,0,60,2,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
